,Date,Portfolio_Value,Cash,Exposure,Total_Shares,Price
1307,2020-03-12,111240.18261432648,52137.136748313904,0.8988712420463562,2267,26.0710391998291
1308,2020-03-13,127178.82862758636,52137.136748313904,0.8988712420463562,2267,33.10176086425781
1309,2020-03-16,101760.76220607758,52137.136748313904,0.8988712420463562,2267,21.889556884765625
1310,2020-03-17,109873.38338756561,52137.136748313904,0.8988712420463562,2267,25.468128204345703
1311,2020-03-18,101165.55190563202,52137.136748313904,0.8988712420463562,2267,21.627002716064453
1312,2020-03-19,100680.5593290329,52137.136748313904,0.8988712420463562,2267,21.413066864013672
1313,2020-03-20,94287.46868228912,52137.136748313904,0.8988712420463562,2267,18.593000411987305
1314,2020-03-23,90826.37703990936,52137.136748313904,0.8988712420463562,2267,17.066272735595703
1315,2020-03-24,101584.40952396393,52137.136748313904,0.8988712420463562,2267,21.811765670776367
1316,2020-03-25,103436.20132732391,52137.136748313904,0.8988712420463562,2267,22.628612518310547
1317,2020-03-26,112562.89475154877,52137.136748313904,0.8988712420463562,2267,26.654502868652344
1318,2020-03-27,107029.5628862381,52137.136748313904,0.8988712420463562,2267,24.213685989379883
1319,2020-03-30,112298.35924243927,52137.136748313904,0.8988712420463562,2267,26.537813186645508
1320,2020-03-31,109564.75646495819,52137.136748313904,0.8988712420463562,2267,25.331989288330078
1321,2020-04-01,101937.13218402863,52137.136748313904,0.8988712420463562,2267,21.967355728149414
1322,2020-04-02,105310.04532337189,52137.136748313904,0.8988712420463562,2267,23.45518684387207
1323,2020-04-03,103083.47866725922,52137.136748313904,0.8988712420463562,2267,22.4730224609375
1324,2020-04-06,113400.60998821259,52137.136748313904,0.8988712420463562,2267,27.024028778076172
1325,2020-04-07,113378.575091362,52137.136748313904,0.8988712420463562,2267,27.01430892944336
1326,2020-04-08,119617.34362888336,52137.136748313904,0.8988712420463562,2267,29.76630210876465
1327,2020-04-09,122637.52546024323,52137.136748313904,0.8988712420463562,2267,31.098539352416992
1328,2020-04-13,120675.5159330368,52137.136748313904,0.8988712420463562,2267,30.233074188232422
1329,2020-04-14,126826.09731960297,52137.136748313904,0.8988712420463562,2267,32.9461669921875
1330,2020-04-15,122020.27161502838,52137.136748313904,0.8988712420463562,2267,30.826261520385742
1331,2020-04-16,123078.42662334442,52137.136748313904,0.8988712420463562,2267,31.293025970458984
1332,2020-04-17,128766.07627391815,52137.136748313904,0.8988712420463562,2267,33.80191421508789
1333,2020-04-20,124753.86574459076,52137.136748313904,0.8988712420463562,2267,32.032081604003906
1334,2020-04-21,118140.32667827606,52137.136748313904,0.8988712420463562,2267,29.11477279663086
1335,2020-04-22,122483.21632289886,52137.136748313904,0.8988712420463562,2267,31.030471801757812
1336,2020-04-23,122350.95073032379,52137.136748313904,0.8988712420463562,2267,30.97212791442871
1337,2020-04-24,125415.23262310028,52137.136748313904,0.8988712420463562,2267,32.32381820678711
1338,2020-04-27,128545.64082622528,52137.136748313904,0.8988712420463562,2267,33.70467758178711
1339,2020-04-28,127531.55128765106,52137.136748313904,0.8988712420463562,2267,33.25735092163086
1340,2020-04-29,133351.47085475922,52137.136748313904,0.8988712420463562,2267,35.8245849609375
1341,2020-04-30,130948.5428686142,52137.136748313904,0.8988712420463562,2267,34.764625549316406
1342,2020-05-01,124864.1007642746,52137.136748313904,0.8988712420463562,2267,32.08070755004883
1343,2020-05-04,125371.1282377243,52137.136748313904,0.8988712420463562,2267,32.30436325073242
1344,2020-05-05,127377.22917842865,52137.136748313904,0.8988712420463562,2267,33.18927764892578
1345,2020-05-06,125900.207903862,52137.136748313904,0.8988712420463562,2267,32.53774642944336
1346,2020-05-07,128567.68437099457,52137.136748313904,0.8988712420463562,2267,33.71440124511719
1347,2020-05-08,132359.433508873,52137.136748313904,0.8988712420463562,2267,35.386985778808594
1348,2020-05-11,132337.4072599411,52137.136748313904,0.8988712420463562,2267,35.37726974487305
1349,2020-05-12,127619.72546672821,52137.136748313904,0.8988712420463562,2267,33.29624557495117
1350,2020-05-13,123673.65421962738,52137.136748313904,0.8988712420463562,2267,31.555587768554688
1351,2020-05-14,126098.62575054169,52137.136748313904,0.8988712420463562,2267,32.62527084350586
1352,2020-05-15,127002.46297359467,52137.136748313904,0.8988712420463562,2267,33.023963928222656
1353,2020-05-18,133902.5940656662,52137.136748313904,0.8988712420463562,2267,36.067691802978516
1354,2020-05-19,131455.59628582,52137.136748313904,0.8988712420463562,2267,34.9882926940918
1355,2020-05-20,135533.95474529266,52137.136748313904,0.8988712420463562,2267,36.78730392456055
1356,2020-05-21,133571.9235982895,52137.136748313904,0.8988712420463562,2267,35.92182922363281
1357,2020-05-22,134123.04680919647,52137.136748313904,0.8988712420463562,2267,36.16493606567383
1358,2020-05-26,137319.59429454803,52137.136748313904,0.8988712420463562,2267,37.57497024536133
1359,2020-05-27,140890.89933681488,52137.136748313904,0.8988712420463562,2267,39.15031433105469
1360,2020-05-28,140538.1939725876,52137.136748313904,0.8988712420463562,2267,38.99473190307617
1361,2020-05-29,141486.12693309784,52137.136748313904,0.8988712420463562,2267,39.41287612915039
1362,2020-06-01,142742.68681621552,61089.780425071716,0.8100702386856079,2043,39.967159271240234
1363,2020-06-02,144729.38710308075,69359.58000850677,0.7299375035667419,1841,40.93960189819336
1364,2020-06-03,147772.8267469406,69359.58000850677,0.7299375035667419,1841,42.59274673461914
1365,2020-06-04,147110.43783473969,69359.58000850677,0.7299375035667419,1841,42.232948303222656
1366,2020-06-05,153089.89549160004,69359.58000850677,0.7299375035667419,1841,45.48088836669922
1367,2020-06-08,156151.23639965057,69359.58000850677,0.7299375035667419,1841,47.14375686645508
1368,2020-06-09,154253.5478925705,69359.58000850677,0.7299375035667419,1841,46.11296463012695
1369,2020-06-10,152875.04520702362,69359.58000850677,0.7299375035667419,1841,45.36418533325195
1370,2020-06-11,138391.87607097626,69359.58000850677,0.7299375035667419,1841,37.49717330932617
1371,2020-06-12,140755.03958415985,69359.58000850677,0.7299375035667419,1841,38.78080368041992
1372,2020-06-15,142760.11460781097,69359.58000850677,0.7299375035667419,1841,39.86992645263672
1373,2020-06-16,146985.1219625473,69359.58000850677,0.7299375035667419,1841,42.164878845214844
1374,2020-06-17,145928.86310100555,69359.58000850677,0.7299375035667419,1841,41.59113693237305
1375,2020-06-18,146089.99554729462,69359.58000850677,0.7299375035667419,1841,41.67866134643555
1376,2020-06-19,144783.11196422577,69359.58000850677,0.7299375035667419,1841,40.96878433227539
1377,2020-06-22,146233.21970653534,69359.58000850677,0.7299375035667419,1841,41.7564582824707
1378,2020-06-23,147265.51657772064,69359.58000850677,0.7299375035667419,1841,42.31718444824219
1379,2020-06-24,141351.32233715057,69359.58000850677,0.7299375035667419,1841,39.10469436645508
1380,2020-06-25,143645.30367946625,69359.58000850677,0.7299375035667419,1841,40.350746154785156
1381,2020-06-26,138430.07339382172,69359.58000850677,0.7299375035667419,1841,37.517921447753906
1382,2020-06-29,141243.7953634262,69359.58000850677,0.7299375035667419,1841,39.046287536621094
1383,2020-06-30,144290.4936132431,69359.58000850677,0.7299375035667419,1841,40.701202392578125
1384,2020-07-01,145688.37938594818,69359.58000850677,0.7299375035667419,1841,41.46051025390625
1385,2020-07-02,146871.23227977753,69359.58000850677,0.7299375035667419,1841,42.1030158996582
1386,2020-07-06,150437.65008831024,69359.58000850677,0.7299375035667419,1841,44.04023361206055
1387,2020-07-07,147964.45244121552,69359.58000850677,0.7299375035667419,1841,42.696834564208984
1388,2020-07-08,149702.86955928802,69359.58000850677,0.7299375035667419,1841,43.64111328125
1389,2020-07-09,148394.56735897064,69359.58000850677,0.7299375035667419,1841,42.93046569824219
1390,2020-07-10,150814.00503063202,69359.58000850677,0.7299375035667419,1841,44.24466323852539
1391,2020-07-13,148735.09870433807,69359.58000850677,0.7299375035667419,1841,43.11543655395508
1392,2020-07-14,151817.6416196823,69359.58000850677,0.7299375035667419,1841,44.78982162475586
1393,2020-07-15,154022.0183210373,69359.58000850677,0.7299375035667419,1841,45.98720169067383
1394,2020-07-16,153179.6897497177,69359.58000850677,0.7299375035667419,1841,45.5296630859375
1395,2020-07-17,153824.87968349457,69359.58000850677,0.7299375035667419,1841,45.88011932373047
1396,2020-07-20,155939.65876674652,69359.58000850677,0.7299375035667419,1841,47.028831481933594
1397,2020-07-21,156495.22299098969,69359.58000850677,0.7299375035667419,1841,47.330604553222656
1398,2020-07-22,157946.8898077011,69359.58000850677,0.7299375035667419,1841,48.11912536621094
1399,2020-07-23,154900.17048931122,69359.58000850677,0.7299375035667419,1841,46.46419906616211
1400,2020-07-24,153125.9227514267,69359.58000850677,0.7299375035667419,1841,45.500457763671875
1401,2020-07-27,154936.0292005539,69359.58000850677,0.7299375035667419,1841,46.48367691040039
1402,2020-07-28,153448.5036725998,69359.58000850677,0.7299375035667419,1841,45.67567825317383
1403,2020-07-29,156405.618350029,69359.58000850677,0.7299375035667419,1841,47.28193283081055
1404,2020-07-30,155473.69216060638,69359.58000850677,0.7299375035667419,1841,46.775726318359375
1405,2020-07-31,157552.59848690033,69359.58000850677,0.7299375035667419,1841,47.90495300292969
1406,2020-08-03,159344.78260326385,69359.58000850677,0.7299375035667419,1841,48.87843704223633
1407,2020-08-04,160366.3274793625,69359.58000850677,0.7299375035667419,1841,49.43332290649414
1408,2020-08-05,162033.04122066498,69359.58000850677,0.7299375035667419,1841,50.338653564453125
1409,2020-08-06,163932.7452878952,69359.58000850677,0.7299375035667419,1841,51.370540618896484
1410,2020-08-07,164111.96159267426,69359.58000850677,0.7299375035667419,1841,51.46788787841797
1411,2020-08-10,165025.97247219086,165025.97247219086,0.0,0,51.96436309814453
1412,2020-08-11,165025.97247219086,165025.97247219086,0.0,0,50.69884490966797
1413,2020-08-12,165025.97247219086,165025.97247219086,0.0,0,52.73341369628906
1414,2020-08-13,165025.97247219086,165025.97247219086,0.0,0,52.52898406982422
1415,2020-08-14,165025.97247219086,165025.97247219086,0.0,0,52.48031234741211
1416,2020-08-17,165025.97247219086,165025.97247219086,0.0,0,52.95731735229492
1417,2020-08-18,165025.97247219086,165025.97247219086,0.0,0,53.28830337524414
1418,2020-08-19,165025.97247219086,165025.97247219086,0.0,0,52.636070251464844
1419,2020-08-20,165025.97247219086,165025.97247219086,0.0,0,53.122806549072266
1420,2020-08-21,165025.97247219086,165025.97247219086,0.0,0,53.66795349121094
1421,2020-08-24,165025.97247219086,165025.97247219086,0.0,0,55.332611083984375
1422,2020-08-25,165025.97247219086,165025.97247219086,0.0,0,55.906959533691406
1423,2020-08-26,165025.97247219086,165025.97247219086,0.0,0,57.58134841918945
1424,2020-08-27,165025.97247219086,165025.97247219086,0.0,0,57.96100616455078
1425,2020-08-28,165025.97247219086,165025.97247219086,0.0,0,59.099971771240234
1426,2020-08-31,165025.97247219086,165025.97247219086,0.0,0,58.40879821777344
1427,2020-09-01,165025.97247219086,165025.97247219086,0.0,0,60.09292221069336
1428,2020-09-02,165025.97247219086,165025.97247219086,0.0,0,62.71158218383789
1429,2020-09-03,165025.97247219086,165025.97247219086,0.0,0,56.257415771484375
1430,2020-09-04,165025.97247219086,165025.97247219086,0.0,0,54.85559844970703
1431,2020-09-08,165025.97247219086,145053.1200056076,0.19972852466583252,397,50.309452056884766
1432,2020-09-09,166208.57644557953,145053.1200056076,0.19972852466583252,397,53.28830337524414
1433,2020-09-10,165118.7194890976,145053.1200056076,0.19972852466583252,397,50.54307174682617
1434,2020-09-11,165126.453707695,145053.1200056076,0.19972852466583252,397,50.56255340576172
1435,2020-09-14,165934.1805448532,145053.1200056076,0.19972852466583252,397,52.597129821777344
1436,2020-09-15,166231.76395702362,145053.1200056076,0.19972852466583252,397,53.346710205078125
1437,2020-09-16,165996.0103750229,145053.1200056076,0.19972852466583252,397,52.752872467041016
1438,2020-09-17,165451.08795452118,145053.1200056076,0.19972852466583252,397,51.380271911621094
1439,2020-09-18,164751.57808589935,145053.1200056076,0.19972852466583252,397,49.618282318115234
1440,2020-09-21,164071.3863477707,145053.1200056076,0.19972852466583252,397,47.90495300292969
1441,2020-09-22,164662.6868200302,145053.1200056076,0.19972852466583252,397,49.39437484741211
1442,2020-09-23,163294.57972621918,130073.98683452606,0.34951985637664795,723,45.94826126098633
1443,2020-09-24,163540.92110347748,130073.98683452606,0.34951985637664795,723,46.28898239135742
1444,2020-09-25,165159.7169561386,130073.98683452606,0.34951985637664795,723,48.52798080444336
1445,2020-09-28,166926.31818675995,130073.98683452606,0.34951985637664795,723,50.971412658691406
1446,2020-09-29,166292.87681102753,130073.98683452606,0.34951985637664795,723,50.09528350830078
1447,2020-09-30,167137.46715068817,130073.98683452606,0.34951985637664795,723,51.263458251953125
1448,2020-10-01,167813.1394224167,130073.98683452606,0.34951985637664795,723,52.197998046875
1449,2020-10-02,166799.6282567978,130073.98683452606,0.34951985637664795,723,50.79618453979492
1450,2020-10-05,168678.84245204926,130073.98683452606,0.34951985637664795,723,53.3953742980957
1451,2020-10-06,167067.08232402802,130073.98683452606,0.34951985637664795,723,51.166107177734375
1452,2020-10-07,168946.29651927948,130073.98683452606,0.34951985637664795,723,53.765296936035156
1453,2020-10-08,169973.8846502304,130073.98683452606,0.34951985637664795,723,55.186580657958984
1454,2020-10-09,171050.74215984344,130073.98683452606,0.34951985637664795,723,56.67601013183594
1455,2020-10-12,173077.758975029,130073.98683452606,0.34951985637664795,723,59.47962951660156
1456,2020-10-13,172205.0174627304,130073.98683452606,0.34951985637664795,723,58.272518157958984
1457,2020-10-14,171451.92463970184,130073.98683452606,0.34951985637664795,723,57.23089599609375
1458,2020-10-15,171283.0065717697,130073.98683452606,0.34951985637664795,723,56.99726104736328
1459,2020-10-16,171184.4678144455,130073.98683452606,0.34951985637664795,723,56.86096954345703
1460,2020-10-19,169333.4075498581,130073.98683452606,0.34951985637664795,723,54.30072021484375
1461,2020-10-20,169741.62299633026,130073.98683452606,0.34951985637664795,723,54.865333557128906
1462,2020-10-21,169502.3228597641,130073.98683452606,0.34951985637664795,723,54.53435134887695
1463,2020-10-22,170177.99788951874,130073.98683452606,0.34951985637664795,723,55.468894958496094
1464,2020-10-23,170558.0676794052,130073.98683452606,0.34951985637664795,723,55.99457931518555
1465,2020-10-26,168369.16300487518,130073.98683452606,0.34951985637664795,723,52.96704864501953
1466,2020-10-27,167939.82935237885,130073.98683452606,0.34951985637664795,723,52.373226165771484
1467,2020-10-28,164075.83199596405,130073.98683452606,0.34951985637664795,723,47.028831481933594
1468,2020-10-29,165068.2166814804,130073.98683452606,0.34951985637664795,723,48.401424407958984
1469,2020-10-30,163956.17503261566,130073.98683452606,0.34951985637664795,723,46.86333084106445
1470,2020-11-02,165124.52454280853,130073.98683452606,0.34951985637664795,723,48.479305267333984
1471,2020-11-03,166947.43639278412,130073.98683452606,0.34951985637664795,723,51.0006217956543
1472,2020-11-04,169410.82534313202,130073.98683452606,0.34951985637664795,723,54.407798767089844
1473,2020-11-05,171719.37319087982,130073.98683452606,0.34951985637664795,723,57.60081100463867
1474,2020-11-06,171698.2605009079,130073.98683452606,0.34951985637664795,723,57.57160949707031
1475,2020-11-09,173288.91069698334,130073.98683452606,0.34951985637664795,723,59.77167892456055
1476,2020-11-10,173084.80297374725,130073.98683452606,0.34951985637664795,723,59.48937225341797
1477,2020-11-11,173999.7726240158,130073.98683452606,0.34951985637664795,723,60.75489044189453
1478,2020-11-12,172761.03552913666,130073.98683452606,0.34951985637664795,723,59.041561126708984
1479,2020-11-13,174499.48834514618,130073.98683452606,0.34951985637664795,723,61.44606018066406
1480,2020-11-16,176174.59757518768,130073.98683452606,0.34951985637664795,723,63.76294708251953
1481,2020-11-17,175435.5762014389,130073.98683452606,0.34951985637664795,723,62.740787506103516
1482,2020-11-18,173823.81331539154,130073.98683452606,0.34951985637664795,723,60.51151657104492
1483,2020-11-19,174337.6115179062,130073.98683452606,0.34951985637664795,723,61.222164154052734
1484,2020-11-20,173443.7462835312,130073.98683452606,0.34951985637664795,723,59.985836029052734
1485,2020-11-23,174246.1140012741,130073.98683452606,0.34951985637664795,723,61.095611572265625
1486,2020-11-24,176315.36171245575,176315.36171245575,0.0,0,63.9576416015625
1487,2020-11-25,176315.36171245575,176315.36171245575,0.0,0,63.685062408447266
1488,2020-11-27,176315.36171245575,176315.36171245575,0.0,0,64.23021697998047
1489,2020-11-30,176315.36171245575,176315.36171245575,0.0,0,63.36380386352539
1490,2020-12-01,176315.36171245575,176315.36171245575,0.0,0,65.40811920166016
1491,2020-12-02,176315.36171245575,176315.36171245575,0.0,0,65.80724334716797
1492,2020-12-03,176315.36171245575,176315.36171245575,0.0,0,65.75859832763672
1493,2020-12-04,176315.36171245575,176315.36171245575,0.0,0,67.52057647705078
1494,2020-12-07,176315.36171245575,176315.36171245575,0.0,0,67.08251953125
1495,2020-12-08,176315.36171245575,176315.36171245575,0.0,0,67.617919921875
1496,2020-12-09,176315.36171245575,176315.36171245575,0.0,0,65.85591125488281
1497,2020-12-10,176315.36171245575,176315.36171245575,0.0,0,65.7391128540039
1498,2020-12-11,176315.36171245575,176315.36171245575,0.0,0,65.4957504272461
1499,2020-12-14,176315.36171245575,176315.36171245575,0.0,0,64.62934875488281
1500,2020-12-15,176315.36171245575,176315.36171245575,0.0,0,67.22853088378906
1501,2020-12-16,176315.36171245575,176315.36171245575,0.0,0,67.55952453613281
1502,2020-12-17,176315.36171245575,176315.36171245575,0.0,0,68.7374267578125
1503,2020-12-18,176315.36171245575,176315.36171245575,0.0,0,67.8613052368164
1504,2020-12-21,176315.36171245575,176315.36171245575,0.0,0,67.17985534667969
1505,2020-12-22,176315.36171245575,176315.36171245575,0.0,0,66.81417846679688
1506,2020-12-23,176315.36171245575,176315.36171245575,0.0,0,66.93120574951172
1507,2020-12-24,176315.36171245575,176315.36171245575,0.0,0,67.76979064941406
1508,2020-12-28,176315.36171245575,176315.36171245575,0.0,0,69.4859848022461
1509,2020-12-29,176315.36171245575,176315.36171245575,0.0,0,69.11544036865234
1510,2020-12-30,176315.36171245575,176315.36171245575,0.0,0,69.34947204589844
1511,2020-12-31,176315.36171245575,176315.36171245575,0.0,0,70.45133972167969
1512,2021-01-04,176315.36171245575,176315.36171245575,0.0,0,67.5357666015625
1513,2021-01-05,176315.36171245575,176315.36171245575,0.0,0,68.90092468261719
1514,2021-01-06,176315.36171245575,176315.36171245575,0.0,0,70.16856384277344
1515,2021-01-07,176315.36171245575,176315.36171245575,0.0,0,73.23039245605469
1516,2021-01-08,176315.36171245575,176315.36171245575,0.0,0,74.47850799560547
1517,2021-01-11,176315.36171245575,176315.36171245575,0.0,0,73.0841064453125
1518,2021-01-12,176315.36171245575,176315.36171245575,0.0,0,73.05486297607422
1519,2021-01-13,176315.36171245575,176315.36171245575,0.0,0,73.63018035888672
1520,2021-01-14,176315.36171245575,176315.36171245575,0.0,0,72.79158782958984
1521,2021-01-15,176315.36171245575,176315.36171245575,0.0,0,71.20216369628906
1522,2021-01-19,176315.36171245575,176315.36171245575,0.0,0,72.90860748291016
1523,2021-01-20,176315.36171245575,176315.36171245575,0.0,0,75.92166900634766
1524,2021-01-21,176315.36171245575,176315.36171245575,0.0,0,76.11669158935547
1525,2021-01-22,176315.36171245575,176315.36171245575,0.0,0,75.30736541748047
1526,2021-01-25,176315.36171245575,176315.36171245575,0.0,0,76.20445251464844
1527,2021-01-26,176315.36171245575,176315.36171245575,0.0,0,75.83392333984375
1528,2021-01-27,176315.36171245575,176315.36171245575,0.0,0,70.29532623291016
1529,2021-01-28,176315.36171245575,176315.36171245575,0.0,0,71.98224639892578
1530,2021-01-29,176315.36171245575,176315.36171245575,0.0,0,67.79905700683594
1531,2021-02-01,176315.36171245575,176315.36171245575,0.0,0,71.09490966796875
1532,2021-02-02,176315.36171245575,176315.36171245575,0.0,0,74.12748718261719
1533,2021-02-03,176315.36171245575,176315.36171245575,0.0,0,74.312744140625
1534,2021-02-04,176315.36171245575,176315.36171245575,0.0,0,76.7895278930664
1535,2021-02-05,176315.36171245575,176315.36171245575,0.0,0,77.70612335205078
1536,2021-02-08,176315.36171245575,176315.36171245575,0.0,0,79.42229461669922
1537,2021-02-09,176315.36171245575,176315.36171245575,0.0,0,79.2272720336914
1538,2021-02-10,176315.36171245575,176315.36171245575,0.0,0,79.12977600097656
1539,2021-02-11,176315.36171245575,176315.36171245575,0.0,0,79.51981353759766
1540,2021-02-12,176315.36171245575,176315.36171245575,0.0,0,80.71920013427734
1541,2021-02-16,176315.36171245575,176315.36171245575,0.0,0,80.52417755126953
1542,2021-02-17,176315.36171245575,176315.36171245575,0.0,0,80.5436782836914
1543,2021-02-18,176315.36171245575,176315.36171245575,0.0,0,79.49053955078125
1544,2021-02-19,176315.36171245575,176315.36171245575,0.0,0,79.05176544189453
1545,2021-02-22,176315.36171245575,176315.36171245575,0.0,0,77.26731872558594
1546,2021-02-23,176315.36171245575,176315.36171245575,0.0,0,77.49159240722656
1547,2021-02-24,176315.36171245575,176315.36171245575,0.0,0,80.03662109375
1548,2021-02-25,176315.36171245575,176315.36171245575,0.0,0,74.28349304199219
1549,2021-02-26,176315.36171245575,176315.36171245575,0.0,0,73.14261627197266
1550,2021-03-01,176315.36171245575,176315.36171245575,0.0,0,78.4179458618164
1551,2021-03-02,176315.36171245575,176315.36171245575,0.0,0,76.64325714111328
1552,2021-03-03,176315.36171245575,176315.36171245575,0.0,0,73.55216979980469
1553,2021-03-04,176315.36171245575,176315.36171245575,0.0,0,70.84137725830078
1554,2021-03-05,176315.36171245575,176315.36171245575,0.0,0,74.67355346679688
1555,2021-03-08,176315.36171245575,176315.36171245575,0.0,0,73.62042236328125
1556,2021-03-09,176315.36171245575,176315.36171245575,0.0,0,76.68226623535156
1557,2021-03-10,176315.36171245575,176315.36171245575,0.0,0,78.13516998291016
1558,2021-03-11,176315.36171245575,176315.36171245575,0.0,0,80.50467681884766
1559,2021-03-12,176315.36171245575,176315.36171245575,0.0,0,80.89470672607422
1560,2021-03-15,176315.36171245575,176315.36171245575,0.0,0,82.36712646484375
1561,2021-03-16,176315.36171245575,176315.36171245575,0.0,0,82.04533386230469
1562,2021-03-17,176315.36171245575,176315.36171245575,0.0,0,82.7376480102539
1563,2021-03-18,176315.36171245575,176315.36171245575,0.0,0,79.2077865600586
1564,2021-03-19,176315.36171245575,176315.36171245575,0.0,0,78.77873229980469
1565,2021-03-22,176315.36171245575,176315.36171245575,0.0,0,80.65091705322266
1566,2021-03-23,176315.36171245575,176315.36171245575,0.0,0,78.67146301269531
1567,2021-03-24,176315.36171245575,176315.36171245575,0.0,0,77.50135803222656
1568,2021-03-25,176315.36171245575,176315.36171245575,0.0,0,78.83724212646484
1569,2021-03-26,176315.36171245575,176315.36171245575,0.0,0,82.52313232421875
1570,2021-03-29,176315.36171245575,176315.36171245575,0.0,0,82.47438049316406
1571,2021-03-30,176315.36171245575,176315.36171245575,0.0,0,81.90880584716797
1572,2021-03-31,176315.36171245575,176315.36171245575,0.0,0,82.8351821899414
1573,2021-04-01,176315.36171245575,176315.36171245575,0.0,0,85.36068725585938
1574,2021-04-05,176315.36171245575,176315.36171245575,0.0,0,89.16360473632812
1575,2021-04-06,176315.36171245575,176315.36171245575,0.0,0,88.89057159423828
1576,2021-04-07,176315.36171245575,176315.36171245575,0.0,0,89.22210693359375
1577,2021-04-08,176315.36171245575,176315.36171245575,0.0,0,90.50924682617188
1578,2021-04-09,176315.36171245575,176315.36171245575,0.0,0,92.44969940185547
1579,2021-04-12,176315.36171245575,176315.36171245575,0.0,0,92.55696868896484
1580,2021-04-13,176315.36171245575,176315.36171245575,0.0,0,93.41506958007812
1581,2021-04-14,176315.36171245575,176315.36171245575,0.0,0,92.53746795654297
1582,2021-04-15,176315.36171245575,176315.36171245575,0.0,0,95.46278381347656
1583,2021-04-16,176315.36171245575,176315.36171245575,0.0,0,96.45738983154297
1584,2021-04-19,176315.36171245575,176315.36171245575,0.0,0,94.95570373535156
1585,2021-04-20,176315.36171245575,176315.36171245575,0.0,0,92.85926055908203
1586,2021-04-21,176315.36171245575,176315.36171245575,0.0,0,95.47252655029297
1587,2021-04-22,176315.36171245575,176315.36171245575,0.0,0,92.91776275634766
1588,2021-04-23,176315.36171245575,176315.36171245575,0.0,0,95.81383514404297
1589,2021-04-26,176315.36171245575,176315.36171245575,0.0,0,96.4476318359375
1590,2021-04-27,176315.36171245575,176315.36171245575,0.0,0,96.34037780761719
1591,2021-04-28,176315.36171245575,176315.36171245575,0.0,0,96.27212524414062
1592,2021-04-29,176315.36171245575,176315.36171245575,0.0,0,98.06629943847656
1593,2021-04-30,176315.36171245575,176315.36171245575,0.0,0,96.26236724853516
1594,2021-05-03,176315.36171245575,176315.36171245575,0.0,0,96.76941680908203
1595,2021-05-04,176315.36171245575,176315.36171245575,0.0,0,95.00446319580078
1596,2021-05-05,176315.36171245575,176315.36171245575,0.0,0,95.05323791503906
1597,2021-05-06,176315.36171245575,176315.36171245575,0.0,0,97.31548309326172
1598,2021-05-07,176315.36171245575,176315.36171245575,0.0,0,99.47046661376953
1599,2021-05-10,176315.36171245575,176315.36171245575,0.0,0,96.58414459228516
1600,2021-05-11,176315.36171245575,176315.36171245575,0.0,0,94.0098648071289
1601,2021-05-12,176315.36171245575,176315.36171245575,0.0,0,87.90571594238281
1602,2021-05-13,176315.36171245575,176315.36171245575,0.0,0,91.06504821777344
1603,2021-05-14,176315.36171245575,176315.36171245575,0.0,0,95.32627868652344
1604,2021-05-17,176315.36171245575,176315.36171245575,0.0,0,94.52668762207031
1605,2021-05-18,176315.36171245575,176315.36171245575,0.0,0,92.15718078613281
1606,2021-05-19,176315.36171245575,176315.36171245575,0.0,0,91.43560028076172
1607,2021-05-20,176315.36171245575,176315.36171245575,0.0,0,94.28290557861328
1608,2021-05-21,176315.36171245575,176315.36171245575,0.0,0,94.03913879394531
1609,2021-05-24,176315.36171245575,176315.36171245575,0.0,0,96.9546890258789
1610,2021-05-25,176315.36171245575,176315.36171245575,0.0,0,96.3501205444336
1611,2021-05-26,176315.36171245575,176315.36171245575,0.0,0,96.88642883300781
1612,2021-05-27,176315.36171245575,176315.36171245575,0.0,0,96.97418975830078
1613,2021-05-28,176315.36171245575,176315.36171245575,0.0,0,97.55924987792969
1614,2021-06-01,176315.36171245575,176315.36171245575,0.0,0,97.29597473144531
1615,2021-06-02,176315.36171245575,176315.36171245575,0.0,0,97.71527862548828
1616,2021-06-03,176315.36171245575,176315.36171245575,0.0,0,96.65242004394531
1617,2021-06-04,176315.36171245575,176315.36171245575,0.0,0,99.25593566894531
1618,2021-06-07,176315.36171245575,176315.36171245575,0.0,0,99.0511703491211
1619,2021-06-08,176315.36171245575,176315.36171245575,0.0,0,99.0511703491211
1620,2021-06-09,176315.36171245575,176315.36171245575,0.0,0,98.59286499023438
1621,2021-06-10,176315.36171245575,176315.36171245575,0.0,0,99.96776580810547
1622,2021-06-11,176315.36171245575,176315.36171245575,0.0,0,100.46508026123047
1623,2021-06-14,176315.36171245575,176315.36171245575,0.0,0,101.13788604736328
1624,2021-06-15,176315.36171245575,176315.36171245575,0.0,0,100.55284881591797
1625,2021-06-16,176315.36171245575,176315.36171245575,0.0,0,98.83663940429688
1626,2021-06-17,176315.36171245575,176315.36171245575,0.0,0,98.79763793945312
1627,2021-06-18,176315.36171245575,176315.36171245575,0.0,0,94.78996276855469
1628,2021-06-21,176315.36171245575,176315.36171245575,0.0,0,98.8756332397461
1629,2021-06-22,176315.36171245575,176315.36171245575,0.0,0,100.369140625
1630,2021-06-23,176315.36171245575,176315.36171245575,0.0,0,100.06673431396484
1631,2021-06-24,176315.36171245575,176315.36171245575,0.0,0,101.8323974609375
1632,2021-06-25,176315.36171245575,176315.36171245575,0.0,0,102.84690856933594
1633,2021-06-28,176315.36171245575,176315.36171245575,0.0,0,103.5297622680664
