Date,Close,High,Low,Open,Volume
2021-04-16,96.45738220214844,96.82792685336777,95.34576312741157,96.44763650882413,5883200
2021-04-19,94.95573425292969,96.03810153522527,93.9708834345583,95.72606819326828,6569000
2021-04-20,92.85926055908203,94.5851932869342,91.81589841524791,94.07814191587242,5531200
2021-04-21,95.4725341796875,95.64804593791317,92.32294175438675,92.43020389960961,5421100
2021-04-22,92.91773986816406,95.98932156145632,92.09864794487173,95.38475389044196,9592600
2021-04-23,95.81382751464844,96.88644161778771,93.22004442357616,93.28830148179063,6281500
2021-04-26,96.44764709472656,96.9059402334688,96.05760357458766,96.39888886491119,5203300
2021-04-27,96.34037017822266,96.83766833672266,95.58953521510188,96.70115424151165,4371200
2021-04-28,96.2721176147461,97.4422406109021,95.96983001316168,96.6134028686699,6045100
2021-04-29,98.0663070678711,98.60261778006775,95.6675497213799,98.37834036238718,6930800
2021-04-30,96.26237487792969,97.11071153794897,95.56029802863002,96.46714605239853,6643500
2021-05-03,96.7694320678711,97.96881466414474,96.47690498937492,97.67628014618673,5373300
2021-05-04,95.0044937133789,95.72606943108597,92.30345575958653,95.36528529196333,9295200
2021-05-05,95.0532455444336,96.4086409972536,94.55593987543608,96.26237374878829,5328000
2021-05-06,97.31547546386719,97.46173525251153,93.67833078388594,95.19949210146918,8629800
2021-05-07,99.47046661376953,99.9872710915401,97.44224635732645,97.94929770170671,7394300
2021-05-10,96.58415985107422,99.92877052807967,96.44764573686675,99.79224897441092,6543400
2021-05-11,94.0098648071289,94.69243524556893,91.08455017474051,93.15176775370736,11566900
2021-05-12,87.90572357177734,92.83975284666231,87.52543318953308,91.90365287194864,11115300
2021-05-13,91.06504821777344,92.46920168835273,89.00757623386748,89.02708249843673,12278900
2021-05-14,95.32625579833984,95.9210703743306,93.05425962706109,93.06401275897598,7710100
2021-05-17,94.52667236328125,95.1702377354114,93.09326695515765,94.47791414199348,6784400
2021-05-18,92.15718078613281,94.9362287036346,91.9914072728732,94.75095636264743,5095600
2021-05-19,91.43560791015625,91.48436614411719,87.67170882326384,88.72481674587719,9320300
2021-05-20,94.28292083740234,95.20926776888753,91.93291381749144,91.99141774679643,6486300
2021-05-21,94.03913116455078,96.30137452913226,93.74659668072847,95.44327734429935,6723900
2021-05-24,96.9546890258789,97.73477599022436,95.53103663949,95.74556092665803,4733200
2021-05-25,96.3501205444336,98.03705543059208,95.9015731470613,97.75427409409335,5095800
2021-05-26,96.88642883300781,97.24722034422489,95.98933406072044,96.73040846941328,3839100
2021-05-27,96.97418975830078,98.0175518159307,96.93519210483157,97.66652085848229,4152700
2021-05-28,97.55926513671875,98.37834982380018,97.39349162098546,98.19307748004834,3759400
2021-06-01,97.29596710205078,99.40219728665676,96.96443500232212,99.28518201880306,6089700
2021-06-02,97.71527099609375,98.3588438659734,97.03270047300387,97.79328118143566,4976400
2021-06-03,96.65241241455078,97.500749022047,94.8972203999708,96.01859266264907,5713700
2021-06-04,99.25593566894531,99.47045995239944,97.93954544893012,97.98829623369483,3660300
2021-06-07,99.05117797851562,99.41196210475215,98.31009601845602,99.29495425384799,3352300
2021-06-08,99.05117797851562,99.68499778227206,97.6860293487621,99.6557383800845,5199000
2021-06-09,98.5928726196289,99.71424491978642,98.43685224002455,99.6849929584759,4502000
2021-06-10,99.96775817871094,100.67958807965857,98.54410581627621,99.50946509228936,5926500
2021-06-11,100.4650650024414,100.52356892067421,99.40220414408907,100.39680795134961,3100400
2021-06-14,101.13790130615234,101.15740013462421,99.58748034175711,100.54308660503071,3112600
2021-06-15,100.5528335571289,101.25490293087562,99.9092606652015,101.25490293087562,4107900
2021-06-16,98.83663940429688,100.79660245820583,97.27647295518597,100.6405820935645,6908000
2021-06-17,98.79764556884766,99.48021614326544,96.90593934908792,98.50511107154786,6386400
2021-06-18,94.78995513916016,96.77917021053001,94.61443594346692,96.35012163451083,8814300
2021-06-21,98.87564086914062,98.97314987373503,95.44326736752029,96.03808196684437,6806300
2021-06-22,100.36913299560547,101.01296617407574,98.27180779032021,98.84735630826816,4563700
2021-06-23,100.06674194335938,101.06174817306213,99.95943640140987,100.44718615846372,4695100
2021-06-24,101.83238983154297,102.12504265169696,101.47145234568242,101.66655670660855,4456500
2021-06-25,102.84690856933594,103.18833189251858,102.10552689437489,102.38842263143201,4216000
2021-06-28,103.52975463867188,103.5882896669414,102.33965155342128,103.26637306010475,5005200
2021-06-29,103.57854461669922,104.2613913385552,103.23712125577123,103.78339863325601,3014800
2021-06-30,103.96871948242188,104.42720535436939,103.27611585718151,103.29562256892709,3709200
2021-07-01,105.63683319091797,105.76364543635606,104.46622942026113,104.50525029019668,3204300
2021-07-02,108.06583404541016,108.29995184287503,106.27091852739508,106.52454304028595,3785400
2021-07-06,107.38298034667969,108.24141717623155,105.24663418740515,108.07558405730734,6158700
2021-07-07,108.56332397460938,108.77793502323478,106.3586933511886,107.94876206102073,5539000
2021-07-08,105.8514404296875,106.51478030968416,103.37367109683147,104.31990669178681,7673200
2021-07-09,109.21692657470703,109.47055853660554,106.9049900074335,107.10009437907496,4569100
2021-07-12,110.49482727050781,110.66066784505766,108.87550193864128,109.22668236096813,4352100
2021-07-13,109.35347747802734,111.04109465647917,109.10960263644277,109.84122716119649,6289500
2021-07-14,109.6851577758789,111.06060809563752,108.80720680450641,110.69967807141269,5660500
2021-07-15,108.69014739990234,109.25593886952667,107.12934976168886,108.7096615567695,7281300
2021-07-16,106.08556365966797,109.62662393288076,105.77340413786246,109.558339270063,6291800
2021-07-19,101.490966796875,102.65181355971791,99.17903034988136,102.27136191542797,13982800
2021-07-20,105.79290771484375,106.68061574762177,101.28610521757021,101.88116045125288,8119200
2021-07-21,108.3096923828125,108.40724082998788,106.5245267738719,106.6806102433281,4571300
2021-07-22,109.00230407714844,109.15838755812332,107.63660338849822,108.42676298661107,3831300
2021-07-23,112.29950714111328,112.55313165710069,109.97781352613269,110.50458415871306,5189100
2021-07-26,113.10916137695312,113.10916137695312,111.78248149288486,111.81175272886888,3245500
2021-07-27,111.49958801269531,112.27998309252008,109.24617926474235,112.27022601431214,6186400
2021-07-28,111.43131256103516,112.55313104616658,110.2704657598459,112.05563165348889,5684900
2021-07-29,112.85552978515625,113.69445987806502,112.18243280672553,112.18243280672553,4976100
2021-07-30,111.0898666381836,112.36777588597802,110.6118740262061,110.71917955332935,4179900
2021-08-02,110.49482727050781,112.9823540215779,110.2412027540823,112.5433822149047,4638900
2021-08-03,113.138427734375,113.19695531887857,109.31446429329023,111.05085209661681,5010800
2021-08-04,111.49958801269531,112.5628788207902,111.2752198687328,112.06537202676552,4198000
2021-08-05,113.48959350585938,113.62617026517958,112.13364997250707,112.3970389710544,3082300
2021-08-06,114.1626968383789,114.45534964369085,113.58715574839407,113.8017668132935,3275200
2021-08-09,113.85054016113281,114.33828988718126,113.18720023600811,114.07490830980197,3102900
2021-08-10,114.24073791503906,114.84555023601708,113.62617595841864,114.14318946132518,4221500
2021-08-11,115.07967376708984,115.18697930428108,114.20172275482986,115.11869463902032,3684400
2021-08-12,116.04542541503906,116.24052979025285,114.23099565914094,114.9821344793899,4313200
2021-08-13,116.73802185058594,116.75753600811397,116.10394569539254,116.50390405754253,2980300
2021-08-16,117.61595916748047,117.64522295789091,114.33828067705925,115.64545370765882,5006900
2021-08-17,115.23574829101562,115.98688704143787,112.73847206019622,115.40158885514835,7677600
2021-08-18,111.42155456542969,115.70399679365877,111.24596435696714,114.39682358788846,8226600
2021-08-19,112.00684356689453,112.94332212084576,109.09985200866403,109.21691461883418,12093900
2021-08-20,114.69922637939453,114.89432329115151,111.84101271158107,112.23121397756515,7774600
2021-08-23,117.58671569824219,118.41588882053591,115.99665412390313,115.99665412390313,5414700
2021-08-24,118.23052978515625,118.64024520843108,117.78180093344585,118.24028686350022,3534900
2021-08-25,118.95240783691406,119.37187290700741,118.06469974620501,118.37685927912537,3057100
2021-08-26,116.82582092285156,118.94265302844674,116.74777917751439,118.7085352349057,6338500
2021-08-27,119.91813659667969,120.25955988411228,117.44036732971682,117.46963111971542,6340700
2021-08-30,121.53746795654297,122.22032200923293,120.32785077166601,120.49368388522376,3879400
2021-08-31,121.03997039794922,121.74233117449928,120.47417894545389,121.44967837011343,4874800
2021-09-01,121.35213470458984,122.2300857099206,120.98144014541114,121.81062064306647,5289100
2021-09-02,122.3471450805664,123.0007279571125,121.26434004391456,122.37640887466988,4795300
2021-09-03,122.2008285522461,122.62029366742384,120.94244064918401,121.2936136493022,3796200
2021-09-07,120.94242858886719,121.96669857555376,120.28883828215817,121.86915011622224,4966900
2021-09-08,120.4351577758789,121.02045594072516,118.78656137071353,120.34736640026345,7544500
2021-09-09,118.77680969238281,121.74232877806965,118.64999000649267,120.21079500920035,6556100
2021-09-10,116.10394287109375,120.8351212230454,115.9381097484916,120.47418374226108,6188700
2021-09-13,116.90384674072266,118.73779041068448,114.99186877355794,118.552443139579,6312000
2021-09-14,115.05040740966797,118.27930820463285,114.27976195177435,118.09396092771142,6883700
2021-09-15,117.89887237548828,118.8158443042681,114.42609647197943,115.36257511643787,6201100
2021-09-16,117.27454376220703,118.25004320133041,114.84555224268146,117.42087016656956,5749400
2021-09-17,113.98712158203125,117.01116871586166,113.56765647542933,116.65998828045208,8439300
2021-09-20,108.16338348388672,110.13389667087678,104.18335112117309,108.85598724605589,16118700
2021-09-21,107.9487533569336,111.04108427286486,107.44148956608973,110.00704998036106,10362500
2021-09-22,111.00208282470703,112.64092219126168,108.91451460620495,109.70466677566999,9034900
2021-09-23,115.07967376708984,116.3380689775841,112.33852263558899,112.52386247417085,6627900
2021-09-24,115.62594604492188,116.1819804213508,113.49935699354162,113.70421098038702,5312400
2021-09-27,114.64069366455078,115.70399194974567,114.02613168189556,114.73824956486739,5406300
2021-09-28,107.63661193847656,112.58240157953321,107.09033459661163,112.30925546613014,12695700
2021-09-29,108.16338348388672,110.13389667087678,107.76343255304342,108.75843878310415,10159700
2021-09-30,104.35894012451172,109.91928431562968,104.09555109087054,109.37300697544141,12615700
2021-10-01,107.97803497314453,109.23643013892234,102.85666293316206,105.54903601846011,11396700
2021-10-04,103.8516616821289,107.71463828102854,102.05674641984947,107.01227754623415,10960100
2021-10-05,106.96351623535156,108.70966114483535,104.2906498248849,104.91496887780455,8072900
2021-10-06,108.35848999023438,108.46579553433969,102.8469161363024,104.14433230232412,12328000
2021-10-07,111.1093978881836,113.35304234034191,110.75821746219867,110.94356475437704,7771500
2021-10-08,110.50459289550781,112.01662024426336,109.95831550407311,111.70446067166192,7450200
2021-10-11,108.10484313964844,112.2994935338949,108.01705176609131,109.95829348693105,5798200
2021-10-12,107.33419799804688,109.11936368967979,106.66110102915943,108.81696125668736,7474400
2021-10-13,108.35848999023438,109.07060048205597,105.7343938629751,108.08535131159208,6322200
2021-10-14,113.87980651855469,113.99686913473191,110.98257188978388,111.34350937447756,5996300
2021-10-15,116.46488189697266,116.77704143173517,115.07967442661838,115.65521554533318,4842900
2021-10-18,117.53793334960938,117.79156530496525,114.4358446240034,114.98212940803685,4172800
2021-10-19,120.19129180908203,120.27909063366062,118.37686215414334,118.90363277420333,4177200
2021-10-20,121.67405700683594,121.90817480505525,120.51321020977788,120.61075867216337,4475300
2021-10-21,122.66905212402344,122.75684349948011,120.72781036118099,121.09849746167016,3938600
2021-10-22,122.13251495361328,123.42017379064607,120.49367575716522,122.21055668736541,6502900
2021-10-25,124.00547790527344,124.41518583899045,121.57647920723126,123.10801286252806,4164100
2021-10-26,124.48348999023438,126.53204486458654,124.1615733736967,125.50776742741046,5058400
2021-10-27,122.79586029052734,125.44922725933318,122.7665964996805,124.8639216725175,4377700
2021-10-28,126.32718658447266,126.40522833149,124.01525006576084,124.0542709392695,4920500
2021-10-29,127.03929138183594,127.36120799204303,124.08352918850044,124.28839062588337,5797800
2021-11-01,127.73190307617188,128.32695834870174,126.24913971291144,127.97577794384901,5712200
2021-11-02,129.23416137695312,129.57559213422522,127.79042637651317,127.89773191008952,4322600
2021-11-03,131.6046142578125,132.0045725435697,128.40497774163103,128.80492114245018,4903400
2021-11-04,133.39955139160156,133.62391210001616,131.91678804198835,132.1996912214568,4972700
2021-11-05,134.8237762451172,137.29178849278694,133.51659575962145,135.62367799883856,6861400
2021-11-08,135.30177307128906,136.3553142816502,134.59941226438164,135.9260921346578,4918100
2021-11-09,133.93606567382812,135.7895085117243,132.57035763306445,135.5846619808201,6974900
2021-11-10,130.7169189453125,133.89704161480682,129.28293364369935,132.32648699327524,8314100
2021-11-11,130.73641967773438,132.04358516058977,130.73641967773438,131.96554343080078,2755500
2021-11-12,133.72146606445312,134.22872994499315,131.0485922194256,131.93630028913557,4817000
2021-11-15,133.80923461914062,135.0090945672621,132.8337353379178,134.93106772350953,4204000
2021-11-16,135.40907287597656,136.48212819803356,133.555629921449,133.6044078697134,4453600
2021-11-17,134.42384338378906,135.37007915509673,133.88731564465448,135.16521769653912,4660400
2021-11-18,135.8187713623047,136.0626462016534,132.89227329012007,135.37979962846478,5128500
2021-11-19,135.07742309570312,136.8333252525054,134.74575682301318,135.74075564108298,5414800
2021-11-22,133.94583129882812,139.1062318867394,133.72147058607484,136.70649661510322,7615400
2021-11-23,134.57017517089844,135.22375815715236,131.2339681186301,133.60444003349713,8749300
2021-11-24,135.46759033203125,135.61392416588419,131.8387315495735,132.64839779842208,6555500
2021-11-26,126.34669494628906,130.65840079784323,125.41997343100122,129.4097626727298,10118200
2021-11-29,131.15589904785156,132.65817654755546,128.69763624784366,130.5803579404704,7920300
2021-11-30,123.66407012939453,130.53158760184525,123.16657073577588,128.88299104140395,13180400
2021-12-01,119.34259796142578,130.81448090643735,119.05970967309466,128.33670399235294,13099200
2021-12-02,124.64930725097656,126.04427907841776,119.10847057865529,119.44014423172739,10999300
2021-12-03,121.29360961914062,127.11734308236169,117.8013269110493,126.18087185653398,15928700
2021-12-06,125.7711410522461,127.37097449204997,121.52772723709234,123.57627466051741,9729200
2021-12-07,133.5946502685547,134.08240000658148,130.33648559092137,130.40476281407595,12174400
2021-12-08,134.5994110107422,135.067661467613,132.3655238018987,133.93607852425257,8039100
2021-12-09,131.95582580566406,134.27750456908274,131.77047851307174,133.46785305661345,7510300
2021-12-10,135.69198608398438,135.75051367225578,132.02409844627178,134.33604237757964,9002500
2021-12-13,132.1021270751953,135.4090694486362,131.77046085129612,135.077403224737,6281100
2021-12-14,129.32196044921875,131.29245848724827,126.6295726236928,129.01954313690555,10135400
2021-12-15,135.3505401611328,135.55540158210138,127.09780878463744,129.31219656442602,10319900
2021-12-16,131.7314453125,137.27229018666998,130.28771022705797,137.0576791068817,10628200
2021-12-17,127.5855712890625,131.6143889314602,125.96625345403898,128.88298739229126,13202600
2021-12-20,123.34214782714844,123.78111958482121,120.2400594045139,122.98121036602714,11011900
2021-12-21,129.98648071289062,130.10364245264768,124.49917994047631,126.35431779550396,7575000
2021-12-22,133.95059204101562,133.9896409823366,129.58613909778475,129.74236466004783,8470500
2021-12-23,136.37203979492188,137.70968589708588,134.66336167671614,134.7512329757289,7106300
2021-12-27,142.15225219726562,142.1815426303138,137.4753626391858,137.55347542681125,5790000
2021-12-28,141.83982849121094,143.5094429166006,141.0587154443568,142.5525872559127,5386400
2021-12-29,142.33778381347656,143.26534905819216,140.91226625384857,141.8593485237425,4199000
2021-12-30,141.15634155273438,143.66564956544025,140.69743825690077,142.6795035991224,4315000
2021-12-31,140.02374267578125,141.73242089504944,139.77964578731437,140.58027583427005,3783500
2022-01-03,142.50375366210938,142.56233452876882,139.03757503267894,141.26373735668403,5746300
2022-01-04,142.33778381347656,144.4858335640002,140.54123419656534,143.75354286051538,7599500
2022-01-05,134.0677490234375,142.66971947412245,134.01892667464523,142.0057832057126,8885300
2022-01-06,133.70651245117188,136.15723981934343,131.5682213493788,133.69673904071246,8199400
2022-01-07,132.173583984375,134.78053707553613,130.87498669504143,133.64793878804687,8150700
2022-01-10,131.65611267089844,131.8220967905392,124.011002712255,129.1858530046962,13552100
2022-01-11,135.2003631591797,135.27847593824114,128.66832913274615,131.33386253732814,8969600
2022-01-12,136.30369567871094,138.15882589744302,134.48761440313004,136.77235748897655,7799700
2022-01-13,130.71876525878906,137.87568753063118,129.7228458220405,137.28009055061867,9608300
2022-01-14,130.77732849121094,131.07024768587246,126.69602148216927,127.77981207347446,11210100
2022-01-18,123.89380645751953,126.72532418363858,122.85883811484831,126.53004966778391,13441300
2022-01-19,119.98825073242188,126.33476903036596,119.69533152358802,125.03617196004477,9600500
2022-01-20,116.04364013671875,125.51460231579608,115.56521240006704,121.52117400590228,10253500
2022-01-21,109.14058685302734,116.96145233333823,109.11129642170609,115.07702427613897,16252100
2022-01-24,110.62470245361328,110.91761422274381,96.23274589646293,104.6882648952613,20937700
2022-01-25,106.23096466064453,110.40013607394745,100.93893866547958,105.39127080141799,14093600
2022-01-26,105.82086944580078,113.4464605171557,102.33516653750303,111.05430678840541,15475500
2022-01-27,104.0340805053711,111.62060732976332,102.73548347485743,109.17963882845704,10835100
2022-01-28,111.87447357177734,111.87447357177734,101.56381724046253,105.1276328515495,12638100
2022-01-31,117.89879608154297,118.11360253336383,110.20486490718402,111.2788897170425,8764000
2022-02-01,120.37881469726562,120.72054882937434,115.49687724072592,118.4846205803697,7107200
2022-02-02,123.76687622070312,124.33317528472847,120.26164137404152,122.214416289392,10222700
2022-02-03,114.90129089355469,120.15425340050936,114.25687151410041,118.51392196555292,8857900
2022-02-04,116.6294937133789,119.70511608713933,112.81182214060819,114.74506538177457,8459900
2022-02-07,115.44805908203125,118.34793122848114,114.33497789742867,117.18602768784072,7321600
2022-02-08,118.37721252441406,119.0411562893497,113.86630726636892,114.99891283640908,8664000
2022-02-09,123.38609313964844,123.6790049250459,121.4821330129598,121.61882666932773,9299400
2022-02-10,116.99076080322266,123.60090151366212,115.09656649377274,118.44557622737179,11558900
2022-02-11,109.90217590332031,118.56273581147364,108.72074790839392,116.84429170555998,12697800
2022-02-14,108.955078125,110.70281265314318,106.0747379644806,109.4628037992599,12200100
2022-02-15,113.98347473144531,114.1592247795188,111.86471564301445,112.30408703857543,9705600
2022-02-16,114.4911880493164,115.5359222642323,110.83949382773648,112.34313131028505,7697000
2022-02-17,107.09994506835938,112.25526977104384,106.60198536775488,111.77684199161733,8353100
2022-02-18,104.90306854248047,108.25207774704387,103.20414903981917,107.353795644199,9125300
2022-02-22,101.72980499267578,105.88920992880682,98.89828005944591,103.28225737392653,11755300
2022-02-23,95.99842071533203,104.2684242056518,95.7347993624713,103.75094001167827,15104000
2022-02-24,100.48979949951172,100.80224320088067,88.40212495682157,88.60716543747819,18091400
2022-02-25,107.03160095214844,107.1975850401366,100.18712245807978,101.44666323311351,11338200
2022-02-28,106.21141815185547,107.50024919727353,101.9543685732106,103.13579641074011,10903600
2022-03-01,101.5442886352539,106.70937882609108,99.41576382550669,105.33266902953339,10814000
2022-03-02,107.10969543457031,108.24230840091472,102.55973399723418,103.16509687054703,12709200
2022-03-03,105.35221862792969,109.38469654657442,104.07314586595608,108.90626873062406,11707600
2022-03-04,102.78430938720703,103.71188198662638,99.70869470544872,102.53045399933038,11242700
2022-03-07,93.79177856445312,102.57926584879526,93.69414130669838,102.4035158051386,13056900
2022-03-08,91.54609680175781,98.92758413699158,90.81380615503238,93.81131557099201,16802400
2022-03-09,98.83970642089844,100.3238120909507,95.93006849572659,97.50205291129083,8842800
2022-03-10,97.66805267333984,98.2441252441436,94.12376828588184,95.54929332062588,8077600
2022-03-11,93.8991928100586,99.84539711104597,93.48911180978253,99.45484058491566,9597500
2022-03-14,91.84876251220703,96.85762719750569,90.97001236147621,94.48500551515481,7248000
2022-03-15,97.74614715576172,98.29292173807565,92.72751631310891,93.59650053824855,7708600
2022-03-16,104.47345733642578,104.47345733642578,96.92597905678998,100.48003623443742,10438100
2022-03-17,108.23255920410156,108.33019646995284,102.62809671268448,102.89171807540751,7506100
2022-03-18,111.68895721435547,112.0795136751295,106.47505192814342,107.09017332562223,6148100
2022-03-21,111.76707458496094,113.30000261080644,108.94531540011951,111.8842363135318,7506800
2022-03-22,115.57498168945312,116.38537758734454,112.87038436208148,112.88991628207589,6513700
2022-03-23,111.21054077148438,114.80364716740343,111.14219394259104,113.62221915410677,5069600
2022-03-24,116.19010162353516,116.19010162353516,111.90376149571576,112.7043988727989,4491300
2022-03-25,117.7816162109375,118.11359181979745,114.59859846579671,116.67830106667957,5748900
2022-03-28,120.33975219726562,120.39833306001299,115.84837145500572,117.35200900922985,7393200
2022-03-29,124.80184936523438,125.27051864069877,121.42354952502798,123.6594777834245,7236100
2022-03-30,122.57568359375,124.54798300091306,120.72054591519857,123.85474879272844,5336000
2022-03-31,116.97123718261719,122.5756999075524,116.80524562958327,121.91175604315531,6692700
2022-04-01,117.73280334472656,118.23075559276461,114.9208026534752,118.1526502563095,6850500
2022-04-04,120.61315155029297,120.96465166041689,117.31296434884696,117.97690817360929,4653600
2022-04-05,116.41468811035156,121.66765032336302,115.36018779347701,119.62699651852732,6092400
2022-04-06,112.88992309570312,114.65718205037479,110.40013204252607,113.09496357255078,9206700
2022-04-07,114.4911880493164,115.93623722266538,110.50752568899902,112.05021956126575,7267200
2022-04-08,113.66127014160156,115.85814197197197,112.33338257263806,113.85654465793637,6495300
2022-04-11,107.71507263183594,111.5815663789891,107.31475761583874,110.89809808375206,6388400
2022-04-12,106.55316925048828,111.96235710036295,105.30339439477997,110.02911394832846,9118900
2022-04-13,110.13652038574219,110.69306100019651,106.17238180368989,106.26026055820687,7047500
2022-04-14,106.08450317382812,111.18124710652995,105.91851908694592,110.32202134056003,6975100
2022-04-18,106.14308166503906,107.43191283591123,104.41487910948706,105.31315379995199,6748300
2022-04-19,111.22029876708984,111.81588826236467,105.91851457929837,106.03567630658418,7687700
2022-04-20,111.00548553466797,113.16330078785606,110.07791303808831,112.64581665939058,8736500
2022-04-21,106.04544830322266,114.98915404197767,105.31315766902266,113.87607287393331,8543600
2022-04-22,97.33606719970703,105.39126365603741,96.85763198611701,105.07881997024653,10642300
2022-04-25,98.90805053710938,99.07403461389828,92.32719383567715,95.61762218639326,12037500
2022-04-26,90.34513092041016,97.19937509445445,90.31584048834722,97.16031870195548,11509700
2022-04-27,91.1555404663086,94.77793731146369,89.6421368139553,91.06766171493378,10594900
2022-04-28,98.00978088378906,99.20097490242605,91.33129352908102,94.49478714714031,10951100
2022-04-29,87.2304458618164,96.66235162645991,86.61532448773973,95.14894819200435,12550600
2022-05-02,88.6657485961914,89.60307972453447,82.70978619464427,87.15235240481023,13005500
2022-05-03,89.91551971435547,91.53632651142215,87.96274474877846,89.00748650663768,11027900
2022-05-04,98.05859375,98.49796513108468,88.16779137677392,90.37442169191527,15271500
2022-05-05,87.61125183105469,95.07085158001503,84.68208939195783,94.98297283323458,17335800
2022-05-06,86.14666748046875,88.26542644658939,82.50473903589118,85.93186105086296,13026500
2022-05-09,77.83760070800781,82.93434386519287,76.77333462325451,82.15323100575478,12736100
2022-05-10,78.24769592285156,82.39734291817054,75.81649306314759,81.52835861391398,13279600
2022-05-11,74.59600830078125,81.21591451961032,74.0980485779038,77.69115496310177,14137800
2022-05-12,74.29331970214844,76.26562658132376,70.23155166307902,72.63346396753145,15103600
2022-05-13,79.5365219116211,80.46409447182931,76.15822218059637,76.78310956152319,12191800
2022-05-16,78.68706512451172,80.97181575030139,77.17366896761364,78.61871829741627,9002900
2022-05-17,83.40301513671875,83.62758753043255,80.1321186319857,82.44615959644814,9367400
2022-05-18,73.4536361694336,80.70819571751399,72.61394230901278,80.5422041782248,11188000
2022-05-19,71.96952056884766,74.64482018985525,70.71974578090966,71.46180235471485,12067600
2022-05-20,72.10620880126953,74.43977411725646,67.05828767500455,74.13709640365194,14309600
2022-05-23,76.1289291381836,76.58783242233882,72.51629117625077,73.90276698880879,8728100
2022-05-24,74.4104995727539,75.12326581250949,70.40731182348337,73.61962798488176,10000200
2022-05-25,76.4316177368164,77.54469896993541,73.2681240979122,73.47316459356612,9618600
2022-05-26,80.88394165039062,81.93844199982372,77.01744781838181,77.124851045597,10289900
2022-05-27,86.90824127197266,86.95705617057912,82.36803854388361,82.49496621935374,9095800
2022-05-31,85.38508605957031,87.61125587336355,83.57877062863446,85.74635212545574,9368100
2022-06-01,83.35420227050781,87.44526076689267,81.66504864390478,86.78131697916803,12219200
2022-06-02,88.01155853271484,88.08967131155076,81.74315329140151,83.23702480272674,9263400
2022-06-03,83.72523498535156,85.92210704036079,83.06129113297894,84.89689710165806,8448800
2022-06-06,84.39893341064453,87.42573301037612,83.70569921629516,86.31265191530866,7023000
2022-06-07,86.84965515136719,87.1718647771089,81.87008096422419,82.19229058996589,6904400
2022-06-08,84.04743957519531,86.91801382075484,83.51042345907679,85.7268273027889,6714400
2022-06-09,78.05242156982422,84.32082772764625,77.98407474066089,82.84648047084221,9555400
2022-06-10,71.23722076416016,74.69363290628174,71.14934947755476,74.1859147576582,10201800
2022-06-13,63.11369323730469,66.78491266240361,62.108015211234786,65.73041227712315,13407400
2022-06-14,62.51808547973633,64.5880294974605,60.809407490116975,63.98266661369578,12747500
2022-06-15,65.07623291015625,67.48791139548135,61.58076362819319,64.23653900556745,13417500
2022-06-16,58.81758499145508,60.83870683060221,57.313947338531065,60.64342858450694,12441700
2022-06-17,59.04215621948242,60.68248759809345,57.20654658634667,58.8468779649577,12106700
2022-06-21,63.38706588745117,64.15841279897391,61.8736662180708,61.912722606542836,8899100
2022-06-22,63.07229995727539,65.29136997938053,60.931444147064745,61.17583465868473,10063100
2022-06-23,64.90033721923828,65.33046686356852,62.32934824835648,64.24537250315782,11448000
2022-06-24,71.05897521972656,71.09807858978787,66.6208434035385,66.68927243659448,9278000
2022-06-27,70.32579803466797,71.80191097764005,69.66105571464576,71.64550496844903,8297900
2022-06-28,66.07342529296875,72.76973230672269,65.91701921976959,71.14697548031121,14727700
2022-06-29,65.86811065673828,66.81634678536477,64.81234959287184,66.31778818468604,9291700
2022-06-30,64.1182861328125,65.94632970453056,61.73303999385568,63.71748960275168,12643500
2022-07-01,66.15161895751953,66.42533512506508,62.40755842490964,63.78592070006884,10493100
2022-07-05,66.53286743164062,66.5817485149953,61.84057057053089,63.375346343572545,11532800
2022-07-06,67.2464828491211,68.59551556315989,65.33046245278275,66.62084384044756,10819900
2022-07-07,70.20849609375,70.66795138486678,68.21426890191432,68.21426890191432,8082100
2022-07-08,70.02275848388672,71.0980825753392,68.4097872631193,69.27003907807564,10610000
2022-07-11,67.66683959960938,69.04519807547234,67.23670995353869,68.51731372571446,6940000
2022-07-12,65.87789154052734,68.63461562010178,64.85144862930291,67.32468633961832,8034000
2022-07-13,64.75370788574219,66.36668675445424,62.59329665749888,62.84746487794119,11907800
2022-07-14,64.27470397949219,64.61684920104972,60.7652561149459,62.14361843895415,12825300
2022-07-15,67.97966766357422,68.00899333254267,65.58463610232512,66.6697306033983,9905500
2022-07-18,66.30803680419922,70.02276818441412,65.56508754487356,69.60241619721486,8195000
2022-07-19,71.58686065673828,71.919228120191,68.03830621433876,68.37068113599683,10098500
2022-07-20,72.9456787109375,73.79615287285853,70.94167363902913,71.68462284311012,12396000
2022-07-21,75.14521026611328,75.20386161247585,71.22518368971251,72.60354253668748,8852800
2022-07-22,73.12164306640625,75.9467967456886,71.75305472828938,75.23317317984409,8868100
2022-07-25,73.297607421875,73.83526208641676,72.01699603629409,73.42468780624885,9424100
2022-07-26,70.71682739257812,72.48621958138578,70.19872075598458,72.37868717097516,11276600
2022-07-27,76.22051239013672,77.20785212507798,72.42756695453147,72.60352841760808,9784300
2022-07-28,79.01634216308594,79.47579751915248,74.54888390017281,76.67996946403854,12277200
2022-07-29,82.57466125488281,83.10254561658054,79.45623616674858,79.92546919654855,9893900
